Conversation Id,Last Skill,Agent Name,Messages,GPT output,Call,Understanding,Good_Grammer,Work_Etiq,Topics,Initial Emotional State,Final Emotional State,NPS Score
CH0260d9d60a46476f95bb93c70ff4129e,GPT_Doctors,Mohammad Barakat,"Agent: Hello, I apologise for the delay. I will find a clinic for your maid and send you the details in a moment.
Consumer: Ok
Agent: Your maid can visit either of these clinics:
KIMS Medical Centre - Dubai
https://maps.app.goo.gl/zWRivqsk3h9s2jC87
+97142624500

Med7 Medze clinic
https://maps.app.goo.gl/y5DwuJ7VnsAvHpwP8
+97145700012

Al Sanaiya Medical Clinic (SONAPUR) - Dubai
https://maps.app.goo.gl/ts3koCCwp8QAkU1ZA
+9718007400

Personally I recommend Medze clinic as it's highly rated.

 Your helper’s Insurance Card Number is 6FMN-M33F-LFL6-MLED. Her insurance is provided by NAS and managed by Orient. Please ensure that she always carries her Emirates ID.

Her policy covers 80% of clinic visits and 70% of pharmaceutical costs.
Agent: I hope I was able to assist you today. If you have any further concerns or your maid ever feels unwell, don’t hesitate to reach out. I'm always here to help!:blush:","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.75,5,"[Clinic Recommendation, Insurance Inquiries]",Neutral,Happy,5
CH150d62bc49c343b4ac9cf5ca6775d188,GPT_Doctors,BOT,"Consumer: Hello, my maid went ro Al shifa al khaleej and told her that laboratory is not covered
Bot: Hello, I am Doctor Mia.

All medical tests and procedures need to be pre-approved by the insurance. The only exception is for life-threatening emergencies where the patient needs urgent medical attention immediately.

To help your maid best, please tell me how your maid is feeling and what symptoms she is experiencing. Understanding her symptoms will help us determine the best course of action.
Consumer: We have already discussed this yesterday
Consumer: Can I speak to a live person
Bot: It is more efficient for me to assist you through this chat. Please tell me your concerns here, and I will do my best to help you.
Consumer: I need to speak to a customer support agent
Consumer: You gave me a list of medical clinic where my nanny can go, she went to al shifa and she was told the labs are not covered
Consumer: Hello","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Frustrated"",
  ""NPS_score"": 1
}",No,0,4.75,3,[Insurance Inquiries],Frustrated,Frustrated,1
CH4b4bb656555940f095734f47f613c937,GPT_Doctors,BOT,"Consumer: Hello
Bot: Hello Cornelia! How may I assist you today?
Consumer: 
Consumer: My head  accidentally bump
Consumer: Can  I go doctor
Bot: How can I assist you regarding this file?
Consumer: Because  my head bleeding  and pain
Bot: Hello, I am Doctor Mia.

When did your head start bleeding and hurting?
Bot: You should go to a clinic right away for your head injury and bleeding. Please seek medical attention as soon as possible.
Consumer: 
Consumer: Today around  12
Consumer: Yes my employer  also chatting  on maid cc  what clinic
Consumer: I'm here mirdif in my employer  house
Bot: Here are the nearest covered Clinics to you:
(1) Advanced Care Medical Center Branch (Muhaisnah 2) - Dubai
Address: https://www.google.com/maps?q=25.270472,55.431127
Telephone: 97142636800


(2) MVR DIAGNOSTIC CLINIC (GARHOUD) - DUBAI
Address: https://www.google.com/maps?q=25.2524356,55.3408045
Telephone: 97142327111


(3) Ruby Clinic - Dubai
Address: https://www.google.com/maps?q=25.162561,55.415936
Telephone: 97144226899
Bot: Thank you for sending the picture. It is important that you go to one of the clinics I shared with you so a doctor can examine your head.
Bot: Thank you for letting me know you are in Mirdif. Please go to one of the clinics I shared with you so a doctor can examine your head.
Bot: Here are the nearest covered Clinics to you:
(1) Advanced Care Medical Center Branch (Muhaisnah 2) - Dubai
Address: https://www.google.com/maps?q=25.270472,55.431127
Telephone: 97142636800


(2) MVR DIAGNOSTIC CLINIC (GARHOUD) - DUBAI
Address: https://www.google.com/maps?q=25.2524356,55.3408045
Telephone: 97142327111


(3) Ruby Clinic - Dubai
Address: https://www.google.com/maps?q=25.162561,55.415936
Telephone: 97144226899
Bot: Please go to one of the clinics I shared with you so a doctor can examine your head.
Bot: We hope you’re feeling okay! We care about your health and want to help. If you need anything or if it’s urgent, please tell us. We’re here for you.
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.5,5,[Clinic Recommendation],Frustrated,Neutral,4
CHea3474fdccd547ca8ebae044d8884199,Doctor,Amal Abdellah,"Agent: ይህ ዶክተር ሚያ ነው፣ እኔ የኩባንያው ዶክተር ነኝ። ከራስ ምታት እና ከጡት ህመም ሌላ ምን ይሰማዎታል?
Consumer: ጡቴን ብቻ ነው የሚያመኝ እራሴን አያመኝም
Agent: ይህ የተሻለ ሊረዳህ ነው ልትለኝ የምትፈልገው ሌላ ነገር አለ?
Consumer: አረፍት ሰታቹ ደህና ሀኪም ቤት አሳክሙኝ እያመመኝ ነው የምሰራው እስካሁን
Agent: በአውታረ መረቡ ውስጥ ያሉትን ሁሉንም ክሊኒኮች ዝርዝር ለማግኘት እባክዎ የሚከተሉትን ማገናኛዎች ይመልከቱ።

:hospital: ክሊኒኮች፡ https://maids.page.link/ytgz5ZuV98xFnv649
Consumer: 
Agent: በሕክምና አነጋገር፣ ለ... ቀናት የሕመም ፈቃድ ብቁ ነዎት። በደግነት ከቤተሰብዎ ጋር በትህትና ይወያዩ።.
Consumer: አሰሪዋ እሸ ሰለማትል ሰራ ማቆም ብቻ ነው ከነጌ ጀምሮ እያመመኝ አልሰራም
Agent: https://www.maids.cc/call_us የሚለውን ሊንክ በመጫን ከቡድናችን እንዲደውሉ መጠየቅ ይችላሉ። አንዴ ጥሪዎ እንደደረሰን፣ ስለጥያቄዎ ለቤተሰብዎ እናሳውቃለን።","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.25,5,[Clinic Recommendation],Frustrated,Neutral,4
CH8a861d245bd74f61957ea39732fd378c,GPT_Doctors,BOT,"Consumer: Hello
Consumer: Am not feeling well please send me my insurance number
Bot: Hello, I am Doctor Mia.

I am sorry to hear that you are not feeling well. Can you please tell me more about how you are feeling?
Bot: We hope you’re feeling okay! We care about your health and want to help. If you need anything or if it’s urgent, please tell us. We’re here for you.
Consumer: Am having backache
Consumer: And fever
Bot: When did your backache and fever start?
Consumer: 3days ago
Bot: Can you describe the back pain you are feeling? Is it a soft pain, a beating pain, or a cutting pain?
Consumer: Send me my insurance number
Bot: Your insurance card number is HMMN-M33F-LFLM-6LED.

Is your back pain a little, medium, or a lot?
Consumer: Pain
Bot: Is your back pain a little, medium, or a lot?
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.75,5,[Insurance Inquiries],Neutral,Neutral,4
CHddce42061cbb42e8bcc66b372b4219a9,GPT_Doctors,BOT,"Consumer: Hello Ma'am
Bot: Welcome to Maids.cc, this is Jane :blush:
How may I assist you today Evelyn?
Consumer: Hello
Consumer: Mam Jane. How are you?
Bot: I'm doing well, thank you for asking! How are you today, Evelyn? How can I help you?
Consumer: I'm here in the clinic for a check uo but they said this clinic is not covered by my insurance.  May I ask how can I check all the clinics cover my insurance
Bot: Hello, I am Doctor Mia. To help you best, please tell me what symptoms you are experiencing. Understanding your symptoms will help us determine the right course of action.
Bot: Please tell me more about your symptoms so I can help you.
Consumer: I want to know about NAS insurance
Bot: The insurance will cover 80% of clinic visits, and 70% of the cost if you get medicine from the clinic with a prescription. The insurance is under NAS managed by Orient.

Please tell me more about your symptoms so I can help you.
Consumer: I'm already here in the clinic but refuse my insurance
Bot: Please tell me the name of the clinic you are at so I can check if it is covered by your insurance.
Consumer: Can you help me about clinics
Bot: Please tell me more about your symptoms so I can help you.
Consumer: Amber clinic al Rigga
Consumer: Amber clinic
Bot: The Amber clinic al Rigga is not covered by the insurance. Please tell me more about your symptoms so I can help you.
Bot: The Amber clinic is not covered by the insurance. Please tell me more about your symptoms so I can help you.
Consumer: Coughing with throat pain
Bot: When did your coughing and throat pain start?
Consumer: Friday last week
Bot: How long have you had the coughing and throat pain?
Consumer: Can you tell me which clinics covered my insurance
Consumer: Friday
Consumer: ? This is what I need to know please
Bot: Understanding your symptoms will help me determine the best course of action for your health. Can you describe the type of coughing you have, such as if it is dry or wet?
Consumer: Coughing with chest pain
Consumer: Dry
Bot: Is the chest pain a soft pain, beating pain, or cutting pain?
Consumer: Soft pain
Bot: Do you have any other symptoms with the coughing and soft chest pain?
Consumer: Just throat pain
Consumer: NAS COVERAGE PLEASE
Bot: The insurance covers 80% of clinic visits and 70% of the cost if you get medicine from the clinic with a prescription. This insurance is provided by NAS and managed by Orient.

Can you describe the throat pain you are feeling? Is it a soft pain, beating pain, or cutting pain?
Consumer: Which clinic.is covered by NAS
Bot: Do you have any known chronic conditions or allergies?
Consumer: Goodbye
Bot: It was a pleasure helping you. I wish you a good day.
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Frustrated"",
  ""NPS_score"": 1
}",No,0,4.25,3,"[Insurance Inquiries, Clinic Recommendation]",Frustrated,Frustrated,1
CH6c5349bdca144ffb991c2fbefcbed853,GPT_Doctors,BOT,"Consumer: Mamta is waiting for insurance approval in Sirajudeen medical centre.  Can you please update on the status of her insurance approval for treatment.
Bot: I understand that your maid Mamta is waiting for insurance approval at Sirajudeen Medical Centre. We only purchase the insurance on behalf of the maids; approvals are handled directly by NAS, the insurance company. You can call them at 800 - 2311. This call will not be charged any fees. Please make sure that the clinic or hospital has submitted the necessary documents for approval.
Bot: I hope I was able to assist you today. If you have any further concerns or your maid ever feels unwell, don’t hesitate to reach out. I'm always here to help! :relaxed:️","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.5,5,[Insurance Inquiries],Neutral,Neutral,4
CH33df69a10df6418d92c953e4e3377f78,GPT_Doctors,BOT,"Consumer: Can you tell me what is the member ID number
Bot: The patient’s insurance card number is MKMH-EJ3F-LFLJ-3LED.
Consumer: Here are the nearest covered Clinics to you:
(1) Aster Al Quoz
Address: https://www.google.com/maps?q=25.1474541500072,55.2460363129124
Telephone: 97144400500
Consumer: Can you confirm the mall name of this clinic?
Bot: Thank you for sharing this information. How else may I assist you today?
Bot: I cannot confirm the mall name of this clinic. You may contact the clinic directly for this information.
Consumer: I cannot contact the clinic
Consumer: I need the mall name
Bot: I am unable to provide the mall name for the clinic. You would need to reach out to the clinic directly for that specific detail.
Bot: I hope I was able to assist you today. If you have any further concerns or your maid ever feels unwell, don’t hesitate to reach out. I'm always here to help! :relaxed:️","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Frustrated"",
  ""NPS_score"": 1
}",No,0,4.75,3,"[Insurance Inquiries, Clinic Recommendation]",Frustrated,Frustrated,1
CH6e6f7c250b4749a993a280b092b020a3,GPT_Doctors,BOT,"Consumer: I am in the clinic
Bot: Hello, how can I help you now that you are at the clinic?
Consumer: I don’t have money
Consumer: Can I get a loan please
Bot: The Doctor's Manager will reach out to you soon regarding your request for financial assistance.
Consumer: Okay
Bot: Is there anything else I can help you with while you are at the clinic?
Consumer: No
Bot: I am glad I could help you today. Please feel free to reach out if you need anything else.
Consumer: I’m waiting
Bot: I understand you are waiting. The Doctor's Manager will contact you soon.","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.75,5,"[Insurance Inquiries, Others]",Frustrated,Neutral,4
CHafb6c23739d945bb9538ba3579657024,Doctor,Mohammad Barakat,"Agent: Hello, we’re contacting you regarding your health, do you have any issues? This is doctor Mia.
Consumer: Yes.... But almost 1 week before  they reply
Agent: We sincerely apologise for the delay, I will send you a clinic right now.
Consumer: Im ok now already  thank you so much
Agent: You can visit this clinic:
Clinic name: Right Health Karama Medical Center (Jumeirah Village branch)
Location: https://maps.app.goo.gl/3wNCHHhP9PP73mNA8
Phone Number:  +971 800 7400

Your Insurance Card Number is EMH3-KJ3F-LFL2-3LED. Your insurance is provided by NAS and managed by Orient. Please ensure you always carry your Emirates ID with you.

Your policy covers 80% of clinic visits and 70% of pharmaceutical costs. We recommend bringing at least 100 AED when visiting the clinic
Agent: We apologise again for the delay that happened, I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:
Consumer: Ok thank you so much... If  i feel not good i will visit the clinic....  But now I am  at work and i allowed only at Saturday
Agent: Ýou're very welcome.","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.25,5,"[Clinic Recommendation, Insurance Inquiries]",Frustrated,Happy,5
CHa9e6e06cc9b04a11a46398d43c7a3397,GPT_Doctors,BOT,"Consumer: Hello
Consumer: We need Marites insurance and network hospital list
Bot: Hello, I am Doctor Mia.

The insurance will cover 80% of clinic visits, and 70% of the cost if your maid gets medicine from the clinic with a prescription. The insurance is under NAS managed by Orient.

To help your maid find the right care, please have her reach out to us directly to discuss her symptoms. This allows for the most accurate and direct symptom assessment. Also, does your maid have a referral letter for a hospital visit?
Consumer: She wants to visit a clinic. Where can she go?
Bot: To help your maid find the best place to go, it is important to understand her symptoms first. Knowing how she feels will help determine if a clinic visit is truly needed or if there is another way to help her. What symptoms is your maid experiencing?
Bot: We hope your maid is feeling okay! We care about her and want to help. If you need anything or if it’s urgent, please tell us. We’re here for you.
Consumer: Dear sender,

Thank you for contacting us!

Please note our official working hours are from 9 AM to 5 PM, Monday to Friday. 

Alternatively, you may reach out to the below team for assistance or explain your query further to me via WhatsApp and will respond to you at the earliest.
 Client Relations Team - info@virtuebizsetup.ae  Thank you,
Bot: To help your maid, please have her reach out to us directly to discuss her symptoms. This allows for the most accurate and direct symptom assessment. What symptoms is your maid experiencing?
Consumer: She is contacting you from her number
Bot: Thank you for letting me know. I will be ready to assist your maid when she contacts us directly.
Consumer: 561482275
Bot: Thank you for letting me know. I will be ready to assist your maid when she contacts us directly.
Consumer: She'll contact you now. She is at the clinic
Bot: Thank you for letting me know. I will be ready to assist your maid when she contacts us directly from her number.
Consumer: 
Consumer: This is the reply she received from this number
Bot: Thank you for letting me know that your maid is at the clinic. How can I assist her with her current visit?
Bot: Thank you for providing the description of the conversation. I am ready to assist your maid with her visit to the clinic. How can I help her?
Consumer: She wants medical assistance only not a job
Bot: Thank you for clarifying. I understand your maid needs medical assistance. How can I help her with her current visit to the clinic?
Consumer: She is contacting you, why don't you please assist her.
Bot: I understand your maid is trying to contact us. To assist her, she needs to send a message directly from her own phone number to this chat. I am ready to help her as soon as she does.
Consumer: She did contact but replied with job offer message.
Consumer: :point_up_2:
Bot: I apologize for the confusion. I understand your maid contacted us and received a job offer message instead of medical assistance.

Since your maid is at the clinic, how can I help her with her current medical visit?
Consumer: Which clinic can she visit in Karama?
Bot: To help your maid find the best clinic, it is important to understand her symptoms first. Knowing how she feels will help determine the most suitable type of care. What symptoms is your maid experiencing?
Consumer: She has lower back pain
Bot: Thank you for letting me know about your maid's lower back pain.

When did your maid's lower back pain start?
Consumer: From long time sometimes hard for me to stand
Bot: Is your maid's lower back pain a soft pain, a beating pain, or a cutting pain?
Consumer: It's quite difficult
Consumer: Why don't you speak with her.
Consumer: She is at the clinic
Bot: Thank you for letting me know that your maid is at the clinic. How can I assist her with her current visit?
Consumer: She wants to know which clinic she can visit for her lower back pain?
Bot: Please share your maid's location in the format of street, apartment, and city so I can find the three closest clinics for her in Karama.
Consumer: Karama, Dubai
Bot: Please share your maid's exact location, including the street and apartment number in Karama, Dubai, so I can find the three closest clinics for her.
Consumer: Beating pain
Bot: Does anything make your maid's beating pain better or worse?
Consumer: Why can't she just go to the clinic and discuss it with the doctor?
Consumer: Can you share the available clinics in Karama? She'll visit whichever is closest to her.
Consumer: Hello","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Frustrated"",
  ""NPS_score"": 1
}",No,3,4.5,5,"[Clinic Recommendation, Insurance Inquiries]",Frustrated,Frustrated,1
CH355799c618634c23a16d71b684a880fd,GPT_Doctors,BOT,"Consumer: Only that I need madam my denture po.i am ok about health only my denture need to change thank you very much
Bot: Dental services are covered by your insurance.

The patient gets 500 AED from insurance for dentist visits. Here is how it works:
1. If the treatment is less than 500 AED, insurance pays most of it (about 70%), and the patient pays the rest. Each time, the money left in the 500 AED goes down.
2. If the treatment is 500 AED or more, insurance gives only 350 AED, and the patient pays the rest. After this, the 500 AED is finished.

After the 500 AED is used up, insurance will not pay anymore.

Would you like me to share the closest dental clinics with you?
Bot: You are welcome! The Doctor's Manager will reach out to you about your denture. :blush:
Consumer: Ok
Bot: Is there anything else I can help you with today regarding your health or our services?
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.75,5,"[Dental Clinic Recommendation, Insurance Inquiries]",Neutral,Happy,5
CHf69117a800e645f0ae1827b1cd259153,GPT_Doctors,BOT,"Consumer: Hello
Bot: Welcome to Maids.cc, this is Jane :blush: How may I assist you today Agnes?
Consumer: I am in aster clinic near the accommodation but I don’t have money to pay
Bot: Hello, I am Doctor Mia. Please tell me about your symptoms so I can understand how you are feeling.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,0,4.5,0,[Clinic Recommendation],Neutral,Neutral,4
CHe64b5483b88846038b938902c642fe77,GPT_Doctors,BOT,"Consumer: These days do you still pay
Consumer: For people
Consumer: Then it’s deducted from the salary
Bot: Please tell me more about how you are feeling.
Consumer: Stomach pain
Consumer: Bloating and vomiting
Bot: Please look at this picture and tell me which region number shows where you have stomach pain.
Bot: 
Consumer: We already talked about this
Consumer: And I came to the clinic they have sent me to the laboratory
Bot: Allow me a moment, please. :blush:
Bot: I understand you are at the clinic and have been sent to the laboratory. How can I help you with your visit to the clinic?
Consumer: Do you still help to pay
Consumer: I don’t have money
Bot: The Doctor's Manager will reach out to you soon regarding your request for financial assistance.
Bot: We hope you’re feeling okay! We care about your health and want to help. If you need anything or if it’s urgent, please tell us. We’re here for you.
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,0,4.75,5,"[Clinic Recommendation, Others]",Frustrated,Neutral,4
CH6a7ab1efb0714e1c85aaaf1d9141fd6b,GPT_Doctors,BOT,"System: Maids.cc OTP: 118853‎ ‎ ‎ 
Consumer: Hello
I would like to get medical insurance details for my maid please
Bot: Hello, I am Doctor Mia.

Please have your maid reach out to us directly to discuss her symptoms. This allows for the most accurate and direct symptom assessment, as we need to speak directly with the patient. Understanding her symptoms will help us determine the best course of action for her.
Consumer: How can she contact you and where can i get a copy of het medical insurance card
Bot: Your maid can contact us directly through this link: https://wa.me/971506715943.

To get a copy of her medical insurance card, please ask her to download the MyNas application to access her e-card.
Consumer: My maid is unwell
She needs her medical insurance card
Bot: I understand your maid is unwell. For her symptoms to be assessed accurately, it is best for her to reach out to us directly.

The patient’s insurance card number is the following: 36NJ-M33F-LFL6-6LED. Your maid can also access her e-card by downloading the MyNas application.
Bot: I hope I was able to assist you today. If you have any further concerns or your maid ever feels unwell, don’t hesitate to reach out. I'm always here to help! :relaxed:️","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.75,5,[Insurance Inquiries],Neutral,Neutral,4
CHbed9bd0a21f84a92b7bcee2f08673bf5,GPT_Doctors,BOT,"Consumer: Hello po, Tanong ko lang po sana regarding po sa insurance
Consumer: Kapag po ba bumili ako ng mga gamot na reseta ng doctor may discount po ba?
Bot: Welcome to Maids.cc, this is Jane :blush:
How may I assist you today Myrna?

Kumusta po! Ano po ang gusto ninyong malaman tungkol sa insurance? Masaya akong tumulong sa inyo.
Bot: Oo, may discount po kayo sa mga gamot na may reseta ng doctor. Ang inyong health insurance ay sumasakop sa 70% ng halaga ng mga gamot na may reseta. Ang ibig sabihin nito, 30% lang ang kailangan ninyong bayaran.

Kung may iba pa po kayong katanungan tungkol sa inyong insurance coverage, maaari ninyong i-message ang aming Medical Team sa http://wa.me/971501159784. Sila po ang makakatulong sa inyo ng mas detalyado.
Consumer: Pano po ba I avail
Consumer: Ano po ba Ang Pwede ipakita sa pharmacy?
Consumer: Anong pharmacy po Ang accredited
Bot: Para ma-avail ninyo po ang inyong insurance sa pharmacy, kailangan ninyong ipakita ang inyong insurance card number: MM2K-N33F-LFLH-KLED.

Maaari ko po kayong bigyan ng listahan ng pinakamalapit na accredited na parmasya.
Consumer: Saan po ba makikita Ang insurance number
Bot: Ang inyong insurance card number ay MM2K-N33F-LFLH-KLED.
Consumer: Life pharmacy po ba ay accredited?
Bot: Yes, Life Pharmacy - Dubai is covered by the insurance.
Consumer: Thank you po.
Bot: Walang anuman! :blush:
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Happy"",
  ""NPS_score"": 5
}",No,5,4.25,5,[Insurance Inquiries],Neutral,Happy,5
CH83a11702567440fea1b759eb53ba5a01,GPT_Doctors,BOT,"Consumer: Hello
Bot: Welcome to Maids.cc, this is Jane :blush: How may I assist you today Mirriam?
Consumer: Hello Jane am not feeling well,
Bot: Hello, I am Doctor Mia. How are you feeling?
Bot: We hope you’re feeling okay! We care about your health and want to help. If you need anything or if it’s urgent, please tell us. We’re here for you.
Consumer: Hello mia I have chest pain
Bot: When did your chest pain start?
Consumer: Yesterday evening
Bot: Can you describe the type of pain you are feeling in your chest? Is it a soft pain, a beating pain, or a cutting pain?
Consumer: It's a cutting pain n like lifting heavy  things ,headache too,
Bot: How bad is the cutting pain you are feeling in your chest? Is it a little pain, medium pain, or a lot of pain?
Consumer: Alot of pain in the night I can't sleep well,am still working n I need medication
Bot: Does anything make the chest pain better or worse?
Consumer: Elaborate on this
Bot: Can you tell me if certain activities, positions, or medicines make your chest pain feel less or more intense?
Consumer: First am not complaining but am expressing myself, am handling an infant 2 months the baby's work isn't easy so carrying her and daily duties may have triggered this av never heard chest pains before even with normal work
Bot: Can you tell me exactly where on your chest you feel the cutting pain? Does it stay in one place, or does it spread to your arm, neck, or back?
Consumer: It spread neck n back
Bot: Do you have any known chronic conditions or allergies?
Consumer: No
Bot: I understand you are experiencing a lot of pain. You need to go to a hospital right away for these symptoms. Please go to one of the nearest hospitals listed below:","{
  ""Initial Emotional State"": ""Frustrated"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,0,4.5,5,[OTC Medication Advice],Frustrated,Neutral,4
CH83a11702567440fea1b759eb53ba5a01,GPT_Doctors,Leen Rizk,"Agent: Hello Mirriam, how are you feeling now? Please let me know if you have any chronic diseases like hypertension or diabetes? 
Consumer: No am not having that either
Agent: 1-Can you point to the pain with one finger?
2-Does the pain get worse with movement, deep breathing, or coughing?
3-Does the pain radiate to your arm, jaw or back?
4-Did it start after physical activity or while resting?
5-Do you have a cough, fever, sweating, or nausea? 
Consumer: Comes with deep breathing  abit of cough
Consumer: Towards arm n back
Consumer: After work,when am resting it gets worse
Consumer: Bit fever,nausea
Agent: Could you please measure your temperature? 
Consumer: Even when bending down to pick something I feel a little pain
Agent: Could you please measure your temperature? 

Consumer: I don't have it
Agent: When did it start exactly? 
Consumer: Tj8s is second day
Agent: You will feel better with
1-Ibuprofen: 400  mg, up to four times daily. take it with food
2-Use heat pads to relieve muscle spasms. 2 times daily, 15 minutes
3-Himalaya Rumalaya Gel (50g): Apply to the affected area for pain relief.
4-Stretching exercises. Gentle stretching exercises for the chest muscles might be helpful.


-If you experience nausea, sweating, or trouble breathing, please get in touch with me and I will help you.  
Agent:  I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work.
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.

","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,3,4.25,5,[OTC Medication Advice],Neutral,Neutral,4
CHb6588d866a9c494fb1d0058b1acde434,GPT_Doctors,BOT,"Consumer: Hello my name sarada shrestha my medical insurance card please
Bot: There is no physical insurance card. Your insurance is linked directly to your Emirates ID. Your insurance card number is: 36NJ-M33F-LFL6-6LED
If a medical institution, hospital, or doctor requests your insurance information, simply show them your Emirates ID, and they will be able to access your insurance details.
Consumer: Insurance name please
Bot: Your insurance provider is Daman Insurance. If you need to visit a clinic or hospital, just show them your Emirates ID, and they will be able to access your insurance details.
Consumer: Which hospital are covered by this insurance
Consumer: Can I send hospital name please
Bot: Do you have a referral letter for a hospital visit?
Bot: Yes, you can send the hospital name.
Consumer: Please send the name of the hospital
Bot: You must have a referral letter to visit a hospital. Do you have one?
Consumer: How do I get a referral letter
Bot: You must see a General Practitioner first, who will refer you to a specialist if needed, according to the insurance policy.
Consumer: Hello, I am Doctor Mia.

Please have your maid reach out to us directly to discuss her symptoms. This allows for the most accurate and direct symptom assessment, as we need to speak directly with the patient. Understanding her symptoms will help us determine the best course of action for her.
Consumer: I want to talk to doctor Mia
Bot: Hello, I am Doctor Mia. I am here to help you. Please tell me how you are feeling.
Bot: I hope I was able to assist you today. If you ever need help or feel unwell, please let me know right away. It’s important to speak up so we can guide you and make sure you have all the information and support you need. I’m always here to help! :blush:

:muscle: Stay Safe While You Work
Protect your body when working. Bend your knees (not your back) when lifting heavy things. Use both hands to carry items. Stand up straight to avoid pain or injury.","{
  ""Initial Emotional State"": ""Neutral"",
  ""Final Emotional State"": ""Neutral"",
  ""NPS_score"": 4
}",No,5,4.5,5,"[Insurance Inquiries, Clinic Recommendation]",Neutral,Neutral,4
